designation,source_id,ra,dec,l,b,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,nu_eff_used_in_astrometry,pseudocolour,ecl_lat,astrometric_params_solved,type_best_classification,mode_best_classification
Gaia DR3 4660386278973283072,4660386278973283072,80.95501263476028,-67.0052834111929,277.22341567285616,-33.32954314246008,-0.009063254916349253,0.04294532,-0.21104173,15.578898,1.5795915,,-86.40998998368488,31,DCEP,FIRST_OVERTONE
Gaia DR3 4660419642281697280,4660419642281697280,81.34655888555814,-66.59362223381744,276.70919755934017,-33.23751214402248,0.049446240031127874,0.052198783,0.94726807,16.614092,1.5627205,,-86.56274252387617,31,DCEP,FIRST_OVERTONE
Gaia DR3 4660584259776672640,4660584259776672640,81.12185727179876,-65.60455420730756,275.55145113050526,-33.46398610792219,6.308688463248007E-4,0.04382436,0.0143953925,16.587063,1.5681884,,-86.27936890371197,31,DCEP,MULTI
Gaia DR3 4660640403589927296,4660640403589927296,80.347573056704,-65.29135815798305,275.2324521731853,-33.82602777020159,0.03140199157305655,0.024225578,1.2962329,15.687885,1.517627,,-85.86799702130077,31,DCEP,FUNDAMENTAL
Gaia DR3 4660711768760156544,4660711768760156544,84.18655971483365,-65.69463404339265,275.49314737959537,-32.198227959518874,-0.04439704766147948,0.031402133,-1.4138227,15.993859,1.5864137,,-87.49409169851798,31,DCEP,FIRST_OVERTONE
Gaia DR3 467496268077100288,467496268077100288,43.6666635458667,63.554807451651094,136.14709419922374,3.8903826186061097,0.21555146761146118,0.014793209,14.570974,12.418963,1.3618497,,44.360012519903194,31,DCEP,FUNDAMENTAL
Gaia DR3 4658303563449860480,4658303563449860480,79.3494700528951,-68.79282741301824,279.4601513002829,-33.60958641622429,-0.00454443148559618,0.026587449,-0.17092393,15.513769,1.5735635,,-85.38823027555979,31,DCEP,FIRST_OVERTONE
Gaia DR3 4658345001250690432,4658345001250690432,78.54608343115382,-68.9262765851195,279.6892226045172,-33.86546062191661,-0.032978257977797173,0.024000628,-1.3740581,15.162108,1.5656971,,-85.06930023632157,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657573453350108416,4657573453350108416,86.17009656652456,-69.92027502096991,280.354658769433,-31.065525837128128,-0.012188759724549324,0.03698642,-0.3295469,16.02764,1.5528746,,-86.35441352231528,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657574720334717312,4657574720334717312,86.06988773274306,-69.86452859042245,280.29382163371423,-31.105274824462633,-0.009089009250116423,0.06591541,-0.13788897,17.208567,1.4674195,,-86.39020699978323,31,DCEP,FUNDAMENTAL
Gaia DR3 4657598673401344256,4657598673401344256,85.14340772187445,-69.59846395631325,280.02362844542114,-31.452362406877736,-0.06324538623493718,0.044717275,-1.414339,16.90214,,1.4655066,-86.46470458834682,95,DCEP,FUNDAMENTAL
Gaia DR3 4657601731410667264,4657601731410667264,86.6670115737254,-69.7618617660808,280.152184213623,-30.909668233830207,0.04586995036255059,0.038510717,1.1910957,16.585583,1.4758943,,-86.5683389546733,31,DCEP,FUNDAMENTAL
Gaia DR3 2058724304851958016,2058724304851958016,302.5416633379408,34.695888136038114,72.1979594303856,0.7508963184055859,0.14521057482707556,0.06229196,2.3311286,16.988575,1.1637758,,52.93476193484029,31,DCEP,FIRST_OVERTONE
Gaia DR3 3370309426139897728,3370309426139897728,94.59548817671242,17.79850971690994,193.38988085443268,1.0074076895602146,0.15755281526702578,0.021852488,7.2098346,13.882389,1.3277587,,-5.570673706892486,31,DCEP,FUNDAMENTAL
Gaia DR3 1973053416822854656,1973053416822854656,326.98539523190937,44.139851557284594,91.6435535640605,-7.303739936561652,-0.007692886345263028,0.011951244,-0.6436891,13.665913,1.4887775,,52.60617830385676,31,DCEP,FIRST_OVERTONE
Gaia DR3 5529090109446895488,5529090109446895488,129.75878423135376,-38.83571073960707,258.9099437440003,1.5874087369100722,0.12131229102584665,0.013600398,8.919761,13.209294,1.3326514,,-54.442908428190975,31,DCEP,FUNDAMENTAL
Gaia DR3 5529658591315475584,5529658591315475584,127.1489172820804,-38.67525998130925,257.5673025327788,0.04940953397855812,0.2599201104963439,0.07273365,3.5735881,14.654673,1.2791541,,-55.17148378021567,31,DCEP,FIRST_OVERTONE
Gaia DR3 2019678585403046272,2019678585403046272,291.31633457802775,23.42227480463991,57.51968484520654,3.506104667775444,0.052510685336959115,0.031209607,1.6825167,15.5554695,1.3219788,,44.80798419997513,31,DCEP,MULTI
Gaia DR3 2027621594813939840,2027621594813939840,299.66735360467317,27.683665136381634,64.95815180465615,-0.9194383904029757,0.3127580551083698,0.029546292,10.585357,10.410435,,1.2742821,47.08127835430833,95,DCEP,FUNDAMENTAL
Gaia DR3 4258387166927035392,4258387166927035392,281.3619434028658,-3.6027571196866064,29.043153877118932,-0.31171366774424347,0.14157953564431197,0.056378797,2.5112195,13.768132,1.1641419,,19.363335083745806,31,DCEP,FUNDAMENTAL
Gaia DR3 2027921211741637120,2027921211741637120,297.4200228849077,27.22770080463494,63.539257534385946,0.5541613058433085,0.18472344030009696,0.041320987,4.4704504,15.535741,1.1871703,,47.200709053452876,31,DCEP,FUNDAMENTAL
Gaia DR3 2027958075408910336,2027958075408910336,297.052953919157,27.02176718660216,63.196175151508704,0.7314996077453034,0.11519657010685529,0.09458511,1.2179145,17.627243,,1.1153538,47.089734086376325,95,DCEP,FUNDAMENTAL
Gaia DR3 4658455124239602944,4658455124239602944,83.6375934380482,-68.83719116517616,279.20999873655444,-32.0739367115249,-0.044730595021148414,0.020252388,-2.2086577,15.091146,1.4889346,,-86.68459966690189,31,DCEP,FUNDAMENTAL
Gaia DR3 4658473197464056064,4658473197464056064,82.98022791055635,-68.58909293951012,278.95668399826917,-32.34331562525204,-0.04803858249663806,0.04012016,-1.1973678,16.358313,1.4993033,,-86.64386239075715,31,DCEP,FUNDAMENTAL
Gaia DR3 4658498967272210176,4658498967272210176,81.39576713785947,-68.83874361248472,279.3527616691826,-32.87419549575739,-8.769708646434492E-4,0.024650384,-0.03557636,15.54476,1.4964151,,-86.02434864233209,31,DCEP,FUNDAMENTAL
Gaia DR3 4658503743275090816,4658503743275090816,80.88543543303564,-68.68306985517722,279.2071080507649,-33.08272019531682,0.07366664755962045,0.04975492,1.4805901,16.880281,1.5810087,,-85.9381892763081,31,DCEP,FIRST_OVERTONE
Gaia DR3 2054966758219377024,2054966758219377024,303.0899897018997,32.81364766002148,70.87306810396784,-0.6616810641306653,0.08849214095182543,0.041713048,2.12145,16.2232,1.2081292,,51.01203445265573,31,DCEP,FUNDAMENTAL
Gaia DR3 5254779275671324288,5254779275671324288,156.8348375450867,-60.265071943486845,285.9584770161748,-2.2314664161844817,0.041991417029245415,0.042132005,0.99666315,16.42627,1.2267586,,-60.96084086181233,31,DCEP,FUNDAMENTAL
Gaia DR3 5322962499927658880,5322962499927658880,129.02739792282276,-49.26527074439871,266.9146872956052,-5.128843707193341,0.0500560264695332,0.018102076,2.7652092,14.818056,1.3665184,,-63.74827987021643,31,DCEP,FUNDAMENTAL
Gaia DR3 4651071109101222528,4651071109101222528,84.24604545294922,-71.30034875954335,282.04809194099994,-31.532867024149667,-0.03076517756265741,0.026088044,-1.1792827,15.287426,1.4889101,,-84.8339516745642,31,DCEP,FUNDAMENTAL
Gaia DR3 4651091110761609472,4651091110761609472,83.42265663472398,-70.98681581830195,281.7305174053242,-31.842852538695194,0.5082350216293449,0.0836977,6.07227,16.048208,,1.5794568,-84.9803609006481,95,DCEP,FUNDAMENTAL
Gaia DR3 4651299227673510272,4651299227673510272,81.12144111615592,-72.2850453436998,283.39208013880267,-32.32079200677299,-0.023494194102163496,0.015975425,-1.4706459,13.712673,1.461584,,-83.49553111732116,31,DCEP,FUNDAMENTAL
Gaia DR3 4657957556542817536,4657957556542817536,81.47876400564768,-69.91428346379287,280.6071197877715,-32.66169809729463,0.010767544340801646,0.025962342,0.41473705,15.619329,1.5253239,,-85.4004940337134,31,DCEP,FUNDAMENTAL
Gaia DR3 4657966769337531648,4657966769337531648,81.31361841386169,-69.84992417247531,280.5437966668071,-32.728994479848076,0.015186746709833002,0.020730406,0.7325832,15.150558,1.5258031,,-85.40146731082055,31,DCEP,FUNDAMENTAL
Gaia DR3 4657969857437861760,4657969857437861760,81.34321310481826,-69.6824980679377,280.34573701858426,-32.748532726117965,0.34618101894510467,0.108057775,3.203666,14.993647,,1.4752065,-85.51847137082298,95,DCEP,FIRST_OVERTONE
Gaia DR3 4657973087144877824,4657973087144877824,80.60671932437239,-69.82482662357809,280.56774985971396,-32.9731124474617,-0.07351053292225962,0.06973383,-1.0541588,16.208048,1.5782167,,-85.23111215897245,31,DCEP,FUNDAMENTAL
Gaia DR3 4657993226297604864,4657993226297604864,82.95060736944856,-70.02423585830496,280.6375288483653,-32.14635799740713,-0.033664611368997815,0.02446544,-1.3760068,15.489587,1.5353761,,-85.67038566605608,31,DCEP,FUNDAMENTAL
Gaia DR3 4657993806057274368,4657993806057274368,82.91163277756954,-69.9782984677255,280.58630350157483,-32.16653702128915,-0.022628052565273803,0.024760157,-0.9138897,15.401217,1.5327369,,-85.69661038028103,31,DCEP,FUNDAMENTAL
Gaia DR3 4657995318116351488,4657995318116351488,82.92230869352804,-69.95339872284332,280.5565738204017,-32.166716141496636,-0.06155991411788586,0.03840709,-1.6028268,15.919155,1.5613377,,-85.71781609625702,31,DCEP,FUNDAMENTAL
Gaia DR3 4657996142519880064,4657996142519880064,82.84336582982444,-69.88970940679265,280.48708241527373,-32.20321093817506,0.12386876674534379,0.08624863,1.4361825,15.558605,1.5954804,,-85.7475797869406,31,DCEP,FUNDAMENTAL
Gaia DR3 4657998139743225088,4657998139743225088,83.41575646734148,-69.90505439652648,280.4706096749984,-32.00637594457363,-0.04370434512314951,0.028055582,-1.5577772,15.931122,1.5547489,,-85.86392602906791,31,DCEP,FIRST_OVERTONE
Gaia DR3 4658008722545277056,4658008722545277056,82.49011715406363,-69.84773956684795,280.46041225758506,-32.32983693486048,-0.027028049691909514,0.034059413,-0.793556,15.915453,1.5658071,,-85.69558089275169,31,DCEP,FIRST_OVERTONE
Gaia DR3 4257169212984100352,4257169212984100352,277.75749965000415,-5.291410432665341,25.893439240057937,2.106484431829779,-0.11708613532554935,0.17388298,-0.67336166,15.612538,1.1103252,,17.929444915398182,31,DCEP,FUNDAMENTAL
Gaia DR3 2173302968471589888,2173302968471589888,324.8874490082291,52.73325457807746,96.20125317194994,0.11950226913982115,-0.03379601476641765,0.035435256,-0.9537399,15.877963,1.2196488,,60.307547213963936,31,DCEP,FUNDAMENTAL
Gaia DR3 4059479569244057600,4059479569244057600,262.1671696506996,-29.319907591356152,357.68901725699254,2.917807330155803,-0.021420234313497495,0.057263188,-0.37406638,15.157085,,1.2409722,-6.067040355142693,95,DCEP,FUNDAMENTAL
Gaia DR3 5862045113940303232,5862045113940303232,197.96338604394168,-64.16049438594203,305.15472477450345,-1.3768910887710633,-0.007698137670330619,0.035012346,-0.21986923,15.674792,1.2550135,,-50.55919743867098,31,DCEP,FUNDAMENTAL
Gaia DR3 4660394628390254592,4660394628390254592,81.00769550297034,-66.86011108263538,277.04792652723177,-33.33111238757668,0.01317907044874004,0.037150737,0.35474586,16.445223,1.5642487,,-86.4351957096455,31,DCEP,FIRST_OVERTONE
Gaia DR3 4660436615993541888,4660436615993541888,80.75674228081576,-66.47662897076911,276.6115980019337,-33.486910854653665,-0.042801269791116606,0.020102387,-2.1291635,15.199558,1.5675548,,-86.3194337375886,31,DCEP,FIRST_OVERTONE
Gaia DR3 4660485784784992896,4660485784784992896,79.01269738614009,-66.16791084215423,276.3819676040673,-34.22815685509162,-0.01662622194521128,0.026259482,-0.6331512,15.6480665,,1.5340511,-85.58328745625059,95,DCEP,FUNDAMENTAL
Gaia DR3 4660505919590243200,4660505919590243200,79.25476056723097,-66.14291735132417,276.33173558053625,-34.13610459767522,-0.00923450160021299,0.024191491,-0.3817252,15.556553,1.5920881,,-85.6751131594558,31,DCEP,FIRST_OVERTONE
Gaia DR3 4660525538985682944,4660525538985682944,81.35877561476528,-66.26459653411315,276.318760567575,-33.27859964544881,-0.07578368736127089,0.049023036,-1.5458791,15.228343,1.5200456,,-86.53239973481375,31,DCEP,FUNDAMENTAL
Gaia DR3 4660545295836349568,4660545295836349568,80.3851600513054,-66.08052486383195,276.1685805536964,-33.69440400007847,-0.010894322134854965,0.02504763,-0.43494424,15.543345,1.5324814,,-86.11272657759838,31,DCEP,FUNDAMENTAL
Gaia DR3 4660561582348261504,4660561582348261504,81.33019680726335,-65.95781093891492,275.9569882747582,-33.33183108271706,-0.009128645977665606,0.030736426,-0.29699764,15.884817,1.5656805,,-86.46087884796212,31,DCEP,FIRST_OVERTONE
Gaia DR3 4660623636041885824,4660623636041885824,79.48569519239075,-65.54873456891386,275.60485237850844,-34.14132685026002,-0.017114302183310615,0.027893132,-0.6135669,15.870188,1.5466831,,-85.62001925474377,31,DCEP,FUNDAMENTAL
Gaia DR3 4660660259196482944,4660660259196482944,79.35787197271755,-65.07909505842555,275.0544219923251,-34.26853974285745,0.034305004034787485,0.03964151,0.8653809,16.697638,1.56269,,-85.40277164842956,31,DCEP,FUNDAMENTAL
Gaia DR3 4660697406394604928,4660697406394604928,83.25676984302036,-65.74688673938245,275.59683151893876,-32.57402842397845,0.004503744245170513,0.021986056,0.20484547,15.124119,1.572023,,-87.15657093138273,31,DCEP,FIRST_OVERTONE
Gaia DR3 4057364654313064832,4057364654313064832,268.2798969902976,-28.674569914223056,1.0694223072875855,-1.274375114914495,-0.022213973420194544,0.04992197,-0.4449739,15.673952,1.2229403,,-5.244337060956958,31,DCEP,FUNDAMENTAL
Gaia DR3 4658294144531809792,4658294144531809792,79.01897947710147,-68.99732813312352,279.72973615355994,-33.68453463045371,-0.02468785791895836,0.023352612,-1.0571775,15.236881,1.5255548,,-85.19496897460286,31,DCEP,FUNDAMENTAL
Gaia DR3 4658313699575039360,4658313699575039360,80.05322292920965,-68.74252603746937,279.3419364655231,-33.369242047912124,-0.025035666111216583,0.027465463,-0.9115327,15.660788,1.5250314,,-85.64090521573776,31,DCEP,FUNDAMENTAL
Gaia DR3 4658341462251312768,4658341462251312768,78.89785374575989,-68.95200468658193,279.6873057843946,-33.73646707941814,0.25280110085003266,0.09775747,2.5860028,17.456253,1.6051048,,-85.1745590258041,31,DCEP,FIRST_OVERTONE
Gaia DR3 4658345104382842752,4658345104382842752,78.54551706250668,-68.90875589209209,279.6686641877118,-33.86941317447873,0.04567540962365972,0.032279614,1.4149925,15.855843,,1.517961,-85.07599331930507,95,DCEP,FUNDAMENTAL
Gaia DR3 4657434876193567872,4657434876193567872,89.83796945482645,-69.92243436087841,280.2591713605318,-29.809191823825707,-0.0689954843719177,0.040783186,-1.691763,16.56815,1.5449823,,-86.63775142404737,31,DCEP,FUNDAMENTAL
Gaia DR3 4657505661564992384,4657505661564992384,88.28654764828008,-69.50245161477062,279.8038154598484,-30.366392453084583,0.022068303748553984,0.018767266,1.1758934,14.716713,1.5026903,,-86.98953896161295,31,DCEP,FUNDAMENTAL
Gaia DR3 4657523975306642048,4657523975306642048,87.27287178147867,-69.32234737405848,279.62225124660904,-30.733869157658383,-0.023170582731565494,0.038137935,-0.60754687,16.469894,1.5379891,,-87.0552692190223,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657556136022313088,4657556136022313088,87.21275566391894,-68.96195956969329,279.2057334491124,-30.781023004317966,0.05942755905089578,0.038100168,1.5597715,16.116318,1.5020708,,-87.37789544066763,31,DCEP,FUNDAMENTAL
Gaia DR3 4657567371676271360,4657567371676271360,86.51740061907105,-70.0599198355522,280.50361530277763,-30.93391537301165,-0.01770881324338239,0.023832927,-0.7430398,15.42172,1.5502956,,-86.27303222179901,31,DCEP,FIRST_OVERTONE
Gaia DR3 4657582764840061568,4657582764840061568,86.17032987877285,-69.69586944023288,280.0938587816601,-31.087058692782577,-0.028701023393401456,0.02966038,-0.9676553,16.068995,1.480663,,-86.55704924238752,31,DCEP,FUNDAMENTAL
Gaia DR3 4657584345389582848,4657584345389582848,85.73030996597471,-69.93079571916584,280.38473659362256,-31.214638567353298,0.03778301632887656,0.028272675,1.3363793,15.4189205,1.5115484,,-86.27894474229012,31,DCEP,FUNDAMENTAL
Gaia DR3 4657601456540860160,4657601456540860160,85.18698444630948,-69.4558558274559,279.8555074929602,-31.452915750617432,0.0339143343692603,0.030629838,1.107232,15.895081,1.5113945,,-86.59189372565125,31,DCEP,FUNDAMENTAL
Gaia DR3 4657618563454285184,4657618563454285184,86.07010656621712,-69.3040589476423,279.6420428849557,-31.15880478708142,0.004004325306813175,0.019116202,0.20947285,14.688006,1.4587692,,-86.88598546103026,31,DCEP,FUNDAMENTAL
Gaia DR3 4657634682402315904,4657634682402315904,85.53817397126606,-69.20793097469952,279.55141613601404,-31.355618024135584,-0.06918772159058531,0.052172862,-1.3261247,15.948266,1.5842645,,-86.86654769877786,31,DCEP,FUNDAMENTAL
Gaia DR3 4657635781913854592,4657635781913854592,85.36256019294686,-69.17121393942868,279.51606870449973,-31.4214233400944,-0.030240220215693357,0.02830009,-1.0685557,15.470858,1.4804575,,-86.86056046890498,31,DCEP,FUNDAMENTAL
Gaia DR3 4062925198238034816,4062925198238034816,271.6160058260852,-27.674767216733027,3.3988644560498527,-3.3311019481571735,0.06019511507454528,0.08610627,0.69907933,15.345878,1.3800765,,-4.243536072070611,31,DCEP,FUNDAMENTAL
Gaia DR3 253825115433087360,253825115433087360,67.34424885663651,45.56755183869732,157.69641124700766,-2.0823449326393977,0.2940350998245372,0.017243395,17.052042,12.479279,1.3337814,,23.463784155685058,31,DCEP,FIRST_OVERTONE
Gaia DR3 5952076974332556672,5952076974332556672,263.5454888751954,-46.284418716303755,344.036645238237,-7.247189033047286,0.06102978421864517,0.018811826,3.2442245,14.079005,1.467712,,-22.953513324699983,31,DCEP,FUNDAMENTAL
Gaia DR3 4690504032745885056,4690504032745885056,15.107015044673236,-72.22506615458295,301.9637156615959,-44.88627928385724,0.05543975620398531,0.03869543,1.432721,16.490456,1.5534983,,-64.86810478365246,31,DCEP,FUNDAMENTAL
Gaia DR3 4690553407685309696,4690553407685309696,16.442161708166076,-71.712611107934,301.33251701241625,-45.3711087713519,0.10648017628764242,0.053652983,1.9846087,16.953331,1.5582329,,-65.02242427619646,31,DCEP,FUNDAMENTAL
Gaia DR3 4690560588870439424,4690560588870439424,17.117278734040656,-71.62909762473342,301.0209620853055,-45.43590671216962,-0.03829430666789894,0.030924149,-1.2383302,16.133787,1.5456388,,-65.17885815943411,31,DCEP,FUNDAMENTAL
Gaia DR3 4690562547375376256,4690562547375376256,17.29334111903106,-71.50849331735276,300.92536940779235,-45.55059601398151,0.016091133163850656,0.044413723,0.36230093,16.667532,1.6141665,,-65.17797534973857,31,DCEP,FIRST_OVERTONE
Gaia DR3 4690567323379709312,4690567323379709312,17.48816099828808,-71.43313769575565,300.8265355734375,-45.61935013446513,0.03336619969290747,0.030897468,1.0799007,15.581199,1.5535471,,-65.20186592089237,31,DCEP,FUNDAMENTAL
Gaia DR3 4690568800847657856,4690568800847657856,17.456343907651018,-71.33402362476366,300.8264668186292,-45.71898326484769,-0.021812901210846274,0.043169364,-0.5052866,16.886448,1.6076385,,-65.15026104391873,31,DCEP,FIRST_OVERTONE
Gaia DR3 4690605634490981376,4690605634490981376,16.517087311593645,-71.51389655284157,301.27621919137016,-45.56729044803454,-0.009182167057533096,0.04722384,-0.19443923,16.697592,1.5504537,,-64.95805086867651,31,DCEP,FUNDAMENTAL
Gaia DR3 4690607215038850816,4690607215038850816,16.704185209930017,-71.48969661667078,301.18882914753215,-45.58646843559299,-0.07925463851806402,0.05988944,-1.3233492,17.221762,1.561244,,-65.0010648792613,31,DCEP,FUNDAMENTAL
Gaia DR3 4690624154389933696,4690624154389933696,16.18093005976863,-71.31819045247455,301.4073567869529,-45.770711029353585,-0.058455519548445405,0.03940497,-1.4834555,15.6686945,1.5386908,,-64.77594447692084,31,DCEP,FUNDAMENTAL
Gaia DR3 4690646178964748928,4690646178964748928,18.057946178819556,-71.40791012257918,300.5645750498366,-45.62463944948154,0.07380893016385812,0.06367153,1.159214,17.412132,1.5664319,,-65.35560961472214,31,DCEP,FUNDAMENTAL
Gaia DR3 4690711874784408448,4690711874784408448,17.82273382072076,-71.158234209242,300.63163686666223,-45.88124263971244,2.106980860721243E-4,0.0329766,0.006389321,16.339083,1.5589426,,-65.1808899495537,31,DCEP,FUNDAMENTAL
Gaia DR3 5718760258978008320,5718760258978008320,116.04964864329293,-17.080984827219787,234.1257482831783,3.450725425269954,0.19639826543168687,0.017072981,11.503454,10.093162,1.4972695,,-37.668408688711395,31,DCEP,FUNDAMENTAL
Gaia DR3 4259227601819869952,4259227601819869952,282.16949412829496,-1.8441580739066188,30.97607768007435,-0.22701525792419122,-0.05095692407192634,0.2729015,-0.18672277,17.708754,,1.0725745,21.04562645192852,95,DCEP,FUNDAMENTAL
Gaia DR3 4127354277432332672,4127354277432332672,252.26897538850548,-20.649626704493425,359.53916882926023,15.248883340845858,0.16336371154881996,0.023302268,7.0106354,14.475898,1.4775206,,1.7757485142287,31,DCEP,FIRST_OVERTONE
Gaia DR3 4063347170189378688,4063347170189378688,271.64801764297715,-26.35062143636872,4.571886324896626,-2.7130137268840846,0.07520501867749363,0.039188597,1.9190537,15.427481,1.3126507,,-2.919799335972775,31,DCEP,FUNDAMENTAL
Gaia DR3 2032022768099764736,2032022768099764736,296.18524579421023,29.979005625328856,65.37246108339914,2.8752174086594784,0.039666181849414624,0.017519718,2.264088,14.174536,1.3680031,,50.143006733798536,31,DCEP,FIRST_OVERTONE
Gaia DR3 5865201429542727040,5865201429542727040,201.3847720681922,-63.3205707531053,306.7487605666332,-0.7018178609547882,0.17301960960570462,0.012323647,14.039644,12.179211,1.3642814,,-48.99715262970948,31,DCEP,FIRST_OVERTONE
Gaia DR3 4661371647564278144,4661371647564278144,77.11818781442739,-68.49314894135347,279.3193623461161,-34.46771602414276,-0.04804172159823057,0.056868013,-0.8447934,17.313862,1.5756619,,-84.72259688739409,31,DCEP,FIRST_OVERTONE
Gaia DR3 4661380306202182784,4661380306202182784,77.32645020523063,-68.29956044922997,279.0694786782687,-34.4377415488877,0.03344378040882428,0.016469387,2.0306633,14.557411,1.5381167,,-84.84550806442931,31,DCEP,FUNDAMENTAL
Gaia DR3 4661429131396782080,4661429131396782080,77.05090226750528,-67.85467522966498,278.57198177703646,-34.6391400265974,0.011911075124868154,0.048984602,0.24315956,16.87675,1.5818402,,-84.83007662584835,31,DCEP,FIRST_OVERTONE
Gaia DR3 4661445624073280256,4661445624073280256,76.33085398111392,-68.0867531580245,278.9236470315154,-34.84721686826008,-0.017726963302128522,0.03413223,-0.5193614,16.111368,1.5881735,,-84.52665488890052,31,DCEP,FIRST_OVERTONE
Gaia DR3 4661451980624994176,4661451980624994176,75.87283321426834,-67.8856900879935,278.73704588754424,-35.062877277930056,0.02448913878499808,0.07508313,0.32616034,16.0335,1.5452663,,-84.38615797818504,31,DCEP,FUNDAMENTAL
Gaia DR3 4068319574050890752,4068319574050890752,265.6508702085939,-24.31235390987767,3.58963690432557,2.9933268399533888,0.005213494605957641,0.05631504,0.0925773,15.626476,1.3573613,,-0.9328870159785527,31,DCEP,FUNDAMENTAL
Gaia DR3 5547755143963427328,5547755143963427328,122.09382392927857,-32.37667600097667,250.04868779412124,0.1972022989736201,0.23126436650560522,0.011086891,20.859262,11.591811,1.4012159,,-50.88654368806758,31,DCEP,FIRST_OVERTONE
Gaia DR3 5311139245252191616,5311139245252191616,137.38338760611975,-53.98770231395548,273.8746588882723,-4.144617570740513,0.18316746423838892,0.010187415,17.979778,11.716727,1.4601601,,-64.22362125946407,31,DCEP,FUNDAMENTAL
Gaia DR3 4685865639897785472,4685865639897785472,13.496262886107651,-73.49869335849989,302.68204549934507,-43.628320829391576,-0.09542456569967689,0.03560337,-2.6802115,16.305313,1.6043098,,-64.96674779037492,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685869763024540928,4685869763024540928,13.431123593206937,-73.44227764429975,302.7066475848073,-43.68497219214504,0.2550506417965583,0.124990426,2.0405614,17.681704,1.5857399,,-64.92686996696054,31,DCEP,FUNDAMENTAL
Gaia DR3 4685870003584284160,4685870003584284160,13.365944917272113,-73.41703800560421,302.73195192219686,-43.710425408054476,-0.011450202642431864,0.030554643,-0.3747451,16.116495,1.5380629,,-64.89958832220825,31,DCEP,FUNDAMENTAL
Gaia DR3 4685870720792252928,4685870720792252928,13.789668161842807,-73.40629920801341,302.5643768609662,-43.7192954107741,-0.0030112752487529287,0.041977994,-0.071734615,16.762545,1.5711952,,-65.00569576553521,31,DCEP,FUNDAMENTAL
Gaia DR3 4685874917028782720,4685874917028782720,12.74315665978277,-73.51922934600564,302.9774963172483,-43.60897947858633,0.1551410898782666,0.059155557,2.6225953,17.284683,1.5634884,,-64.78011865371245,31,DCEP,FUNDAMENTAL
Gaia DR3 4685876531936263040,4685876531936263040,12.843136167913155,-73.43920565635922,302.93836244081143,-43.689043525861884,-0.004492786740588988,0.0353892,-0.12695362,16.22676,1.6164652,,-64.77286246408322,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685882338734713856,4685882338734713856,13.14952947448242,-73.39827713697498,302.817235780059,-43.72971451277416,0.09662638384037234,0.0835201,1.1569238,17.3004,1.5842263,,-64.83553921669343,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685883575685005312,4685883575685005312,13.476486565044798,-73.35559420820799,302.68718132005176,-43.77148297250726,0.00740208835989646,0.036328133,0.20375636,16.393332,1.595556,,-64.90323453239307,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685885190592310016,4685885190592310016,13.603561299792828,-73.27899116501949,302.63508125545945,-43.84754336569008,-0.08728904497711017,0.054484062,-1.6021024,16.998333,1.6026065,,-64.90503867022862,31,DCEP,FUNDAMENTAL
Gaia DR3 4685886702421185280,4685886702421185280,13.006567003247943,-73.32546809073084,302.87344317070045,-43.8027151071734,-0.12309279979313645,0.107459635,-1.1454794,16.310915,1.6109872,,-64.76810994181868,31,DCEP,FUNDAMENTAL
Gaia DR3 4685887561375733760,4685887561375733760,13.281134290382242,-73.2378415043013,302.76318355042764,-43.88985590910669,0.015506954742534721,0.045959927,0.33740166,16.75462,1.577371,,-64.80345871517068,31,DCEP,FUNDAMENTAL
Gaia DR3 4685890172756920704,4685890172756920704,14.061378529389746,-73.4551950421355,302.45878838778077,-43.668638152052715,-0.003577417227092417,0.043357212,-0.082510315,16.75053,1.6071172,,-65.09631110491084,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685891714589290496,4685891714589290496,14.29388660582283,-73.3580353051025,302.363149807928,-43.76387776030234,0.05662121057009938,0.07072855,0.80054253,17.551443,1.5983573,,-65.11822080591637,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685893952327444096,4685893952327444096,14.768102673510954,-73.25154978330322,302.1691654268104,-43.865391716810066,0.0032575251908233942,0.03891647,0.083705574,16.40045,1.6027874,,-65.20051022308185,31,DCEP,FUNDAMENTAL
Gaia DR3 4685897422687719552,4685897422687719552,14.655525442950681,-73.21326079521218,302.2120708898074,-43.90494648986189,0.06508239046836736,0.06567056,0.9910437,17.29467,,1.576541,-65.15542624254556,95,DCEP,FIRST_OVERTONE
Gaia DR3 4685899003211056128,4685899003211056128,14.810253195105929,-73.2639865883736,302.1530572750649,-43.85246099816866,-0.0970671582845541,0.06870048,-1.4129037,17.295595,1.6380749,,-65.21660207724027,31,DCEP,FIRST_OVERTONE
Gaia DR3 4685901958148141696,4685901958148141696,15.238775508936737,-73.15415623218072,301.9743166767703,-43.95639379965056,-0.2736291253028804,0.09524255,-2.8729713,17.486624,1.6153747,,-65.28656935116308,31,DCEP,FUNDAMENTAL
