source_id,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,type_best_classification,mode_best_classification
5350977643913585280,161.52428498085698,-57.54752081568636,0.5002828307371373,0.021853825,22.892231,8.878282,DCEP,FUNDAMENTAL
6059764002146656128,191.59277853009434,-59.12472733986109,0.6377498662851612,0.0189927,33.578682,8.171859,DCEP,FUNDAMENTAL
6055722403534963840,195.79448734785237,-60.87746857332684,0.5433510855828068,0.013036657,41.678715,9.536101,DCEP,FUNDAMENTAL
3451987987438434944,90.11877033535382,35.312158859421764,1.0514487714033072,0.021582695,48.717213,7.5421295,DCEP,MULTI
470361114339849472,61.24359254183781,58.659781105628184,0.6312871051788481,0.042985417,14.686075,7.179552,DCEP,FUNDAMENTAL
2031776202613700480,296.2030594851332,29.264678772203364,1.0275263756728068,0.052163765,19.698088,6.798264,DCEP,FUNDAMENTAL
5523256203825403392,129.94061197026346,-43.86085351062159,0.5310446036465994,0.012674638,41.898205,9.684736,DCEP,FUNDAMENTAL
5546476927338700416,123.26754647232933,-34.57851289631536,0.5692976604408282,0.017171014,33.15457,6.638235,DCEP,FUNDAMENTAL
5932997939411720960,243.72812715093312,-53.33843952314302,0.5366640412932773,0.014880154,36.065758,9.819569,DCEP,FUNDAMENTAL
4651091110761609472,83.42265663472398,-70.98681581830195,0.5082350216293449,0.0836977,6.07227,16.048208,DCEP,FUNDAMENTAL
5877533315817003648,219.29984456353915,-62.01091660197812,1.196376771503265,0.018763741,63.760033,6.455353,DCEP,FUNDAMENTAL
2036471357742521728,288.997893164772,27.9263037674546,2.2875659799177335,0.020625575,110.9092,6.0216484,DCEP,FIRST_OVERTONE
5871738271033526016,207.6844877152894,-57.58050979631668,0.7995824990961825,0.019833265,40.315224,7.5281997,DCEP,FUNDAMENTAL
5250032958818831360,146.31159319122628,-62.50786736246062,1.9841691082382484,0.11012618,18.017233,3.4711742,DCEP,FUNDAMENTAL
522609765154882688,18.581384202031547,62.044032073832284,0.551143369584238,0.023986291,22.977432,11.932893,DCEP,FUNDAMENTAL
4269036830424588800,288.197137804185,3.557397813450924,0.7018469278191506,0.024509827,28.635328,8.005132,DCEP,FUNDAMENTAL
6060173364074372352,193.59157470682527,-58.43063287085863,1.3245186501149808,0.023646228,56.01395,6.4713736,DCEP,FUNDAMENTAL
4685631753107540864,14.33335133699709,-73.88184075889652,1.181705065460688,0.14081742,8.391754,17.922075,DCEP,FUNDAMENTAL
3127142323596470144,99.27018871085222,3.06396219476623,0.567490686315382,0.0148260975,38.27647,9.701135,DCEP,FUNDAMENTAL
2027263738133623168,299.3691828572848,26.556449163396447,0.8362097868454417,0.021521466,38.854683,8.322478,DCEP,FUNDAMENTAL
4657095921714349312,83.42990472761423,-70.98091603248224,0.8094647353443452,0.11365589,7.122066,15.692401,DCEP,FUNDAMENTAL
5333340824575196800,175.24384278025428,-62.692474345078686,0.6387556309165746,0.015329676,41.667915,8.632669,DCEP,FUNDAMENTAL
4687493466840674432,15.675764885099156,-72.39973697558969,0.7010413639861293,0.106857926,6.5604997,15.7192135,DCEP,FUNDAMENTAL
3368698813404804352,95.55497028344176,14.678126645312211,0.5552313580942635,0.029919663,18.557405,8.193092,DCEP,FUNDAMENTAL
6053622679932061056,188.3277467960714,-63.5063698067674,0.7198831466148092,0.015899653,45.276657,9.076243,DCEP,FUNDAMENTAL
5351721738384434048,157.2967865587877,-57.61339131549393,0.6417385245549863,0.019067418,33.65629,8.226542,DCEP,FUNDAMENTAL
4688969282053201664,11.972750198052786,-72.83868353917558,4.1938519014801185,0.59227,7.0809793,16.511671,DCEP,FUNDAMENTAL
5924661476501498368,262.69718351785104,-53.130864584208055,0.5911841723938059,0.01577823,37.468346,12.202676,DCEP,FIRST_OVERTONE
4190143160245024256,298.0874976184079,-11.36692436559727,0.7867760509623498,0.022869555,34.402767,7.5933595,DCEP,FUNDAMENTAL
4319018739208020096,290.02896802377796,12.795265066547689,0.5669276454796975,0.01910485,29.674541,9.390986,DCEP,FUNDAMENTAL
