source_id,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,type_best_classification,mode_best_classification
4685665253872047872,13.241385138928184,-73.80097542518584,-0.02582219271126697,0.02898822,-0.8907823,15.863848,DCEP,FIRST_OVERTONE
4685669377040614016,12.901171375791407,-73.7339646293168,-0.12232561204935508,0.033400413,-3.662398,16.15515,DCEP,FUNDAMENTAL
4685669853791029504,13.144969926746564,-73.70073426586337,-0.011528950990646852,0.0385402,-0.29914093,16.39269,DCEP,FUNDAMENTAL
4685675321276327936,13.537868768464339,-73.66656741816293,-0.01364560422716108,0.027723122,-0.49221024,15.74187,DCEP,FUNDAMENTAL
4685684941990287360,14.553258981113007,-73.64947159520653,-0.8357581579531353,0.27951795,-2.9899983,17.246918,DCEP,FUNDAMENTAL
4685686969214735232,14.76444660127323,-73.56075436637114,-0.08919268552439948,0.059414435,-1.5011955,17.425074,DCEP,FUNDAMENTAL
4685687656424592896,15.228253916092193,-73.6463526551183,-0.03232455442309218,0.039715666,-0.81389934,16.613525,DCEP,FUNDAMENTAL
4685692398068391424,15.235968500940691,-73.52152931606861,0.12573636565761712,0.05476482,2.2959332,17.140942,DCEP,FIRST_OVERTONE
4685694936370536064,15.869683998121003,-73.39807794491382,0.0033734707456427124,0.06731953,0.050111327,17.398262,DCEP,FUNDAMENTAL
4685695249926512640,15.481389816773852,-73.43524499604108,0.005787545860029199,0.04326512,0.13376933,16.538322,DCEP,FIRST_OVERTONE
4685698681579141376,14.730201009946422,-73.55074625129627,0.06034078295936291,0.11519137,0.5238308,18.293137,DCEP,FIRST_OVERTONE
